Hora,Entidad,Municipioenqueselevioporultimavez,Estatura,Sexo,Edad
9:54:AM,TAMAULIPAS,VALLEHERMOSO,1.7,HOMBRE,24
3:00:AM,TAMAULIPAS,MATAMOROS,1.7,HOMBRE,24
10:00:AM,CHIHUAHUA,JUAREZ,1.7,HOMBRE,24
12:30:PM,TAMAULIPAS,REYNOSA,1.7,HOMBRE,24
12:00:PM,ZACATECAS,VILLANUEVA,1.7,HOMBRE,24
12:00:PM,JALISCO,SANMIGUELELALTO,1.7,HOMBRE,24
12:00:PM,TAMAULIPAS,MATAMOROS,1.7,HOMBRE,24
9:30:AM,JALISCO,TONALA,1.7,HOMBRE,24
8:00:AM,JALISCO,ZAPOPAN,1.7,HOMBRE,24
9:30:AM,SINALOA,MAZATLAN,1.7,HOMBRE,24
9:00:AM,MICHOACAN,JACONA,1.7,HOMBRE,24
6:00:AM,JALISCO,GUADALAJARA,1.7,HOMBRE,24
8:00:AM,JALISCO,AMECA,1.7,HOMBRE,24
1:00:AM,SINALOA,AHOME,1.7,HOMBRE,24
10:00:AM,ESTADODEMEXICO,LUVIANOS,1.7,HOMBRE,24
9:30:AM,SINALOA,CULIACAN,1.7,HOMBRE,24
10:00:AM,MICHOACAN,ZAMORA,1.7,HOMBRE,24
8:00:AM,SONORA,ETCHOJOA,1.7,HOMBRE,24
1:00:AM,SINALOA,ROSARIO,1.7,HOMBRE,24
8:00:AM,GUERRERO,CHILPANCINGODELOSBRAVO,1.7,MUJER,24
6:00:AM,GUERRERO,CHILPANCINGODELOSBRAVO,1.7,HOMBRE,24
12:00:PM,TAMAULIPAS,MATAMOROS,1.7,HOMBRE,24
12:00:PM,TAMAULIPAS,VALLEHERMOSO,1.7,HOMBRE,24
9:00:AM,ESTADODEMEXICO,VALLEDECHALCOSOLIDARIDAD,1.7,HOMBRE,24
12:00:PM,TAMAULIPAS,null,1.7,HOMBRE,24
12:00:PM,QUERETARO,QUERETARO,1.7,HOMBRE,24
6:00:AM,TAMAULIPAS,NUEVOLAREDO,1.7,HOMBRE,24
8:00:AM,PUEBLA,TECAMACHALCO,1.7,HOMBRE,24
12:00:PM,SINALOA,AHOME,1.7,HOMBRE,24
12:00:PM,SINALOA,GUASAVE,1.7,HOMBRE,24
4:00:AM,ZACATECAS,OJOCALIENTE,1.7,HOMBRE,24
12:00:PM,JALISCO,null,1.7,HOMBRE,24
6:00:AM,ESTADODEMEXICO,ECATEPECDEMORELOS,1.7,HOMBRE,24
7:15:AM,CHIHUAHUA,JUAREZ,1.7,HOMBRE,24
12:00:PM,SINALOA,MAZATLAN,1.7,HOMBRE,24
3:30:AM,ESTADODEMEXICO,TEJUPILCO,1.7,HOMBRE,24
4:00:AM,ESTADODEMEXICO,TECAMAC,1.7,HOMBRE,24
12:00:PM,COAHUILADEZARAGOZA,TORREON,1.7,HOMBRE,24
8:00:AM,COAHUILADEZARAGOZA,SALTILLO,1.7,HOMBRE,24
2:00:AM,COAHUILADEZARAGOZA,MONCLOVA,1.7,HOMBRE,24
5:30:AM,MICHOACAN,APATZINGAN,1.7,HOMBRE,24
4:00:AM,SONORA,NOGALES,1.7,MUJER,24
10:30:AM,SONORA,NOGALES,1.7,MUJER,24
10:30:AM,CHIAPAS,TUXTLAGUTIERREZ,1.7,HOMBRE,24
8:00:AM,GUERRERO,ACAPULCODEJUAREZ,1.7,MUJER,24
1:30:AM,JALISCO,SANGABRIEL,1.7,MUJER,24
6:20:AM,JALISCO,TEPATITLANDEMORELOS,1.7,HOMBRE,24
6:00:AM,ESTADODEMEXICO,NEZAHUALCOYOTL,1.7,HOMBRE,24
8:30:AM,MORELOS,EMILIANOZAPATA,1.7,MUJER,24
9:00:AM,PUEBLA,TEPEACA,1.7,HOMBRE,24
9:30:AM,ESTADODEMEXICO,JOCOTITLAN,1.7,HOMBRE,24
11:00:AM,ESTADODEMEXICO,CHIMALHUACAN,1.7,HOMBRE,24
8:30:AM,GUERRERO,ACAPULCODEJUAREZ,1.7,HOMBRE,24
6:30:AM,SINALOA,ELFUERTE,1.7,HOMBRE,24
6:00:AM,MICHOACAN,JIQUILPAN,1.7,HOMBRE,24
8:02:AM,GUANAJUATO,APASEOELALTO,1.7,HOMBRE,24
9:00:AM,MICHOACAN,ZAMORA,1.7,HOMBRE,24
4:00:AM,SINALOA,CULIACAN,1.7,HOMBRE,24
7:00:AM,GUANAJUATO,PENJAMO,1.7,HOMBRE,24
6:00:AM,SINALOA,SALVADORALVARADO,1.7,HOMBRE,24
12:00:PM,SINALOA,ROSARIO,1.7,HOMBRE,24
7:00:AM,SINALOA,CULIACAN,1.7,HOMBRE,24
9:00:AM,SINALOA,AHOME,1.7,HOMBRE,24
8:00:AM,JALISCO,TLAJOMULCODEZUÑIGA,1.7,HOMBRE,24
7:00:AM,MORELOS,CUAUTLA,1.7,HOMBRE,24
12:00:PM,BAJACALIFORNIA,TIJUANA,1.7,HOMBRE,24
4:00:AM,ESTADODEMEXICO,CHIMALHUACAN,1.7,HOMBRE,24
8:00:AM,JALISCO,PIHUAMO,1.7,HOMBRE,24
5:00:AM,PUEBLA,PUEBLA,1.7,HOMBRE,24
1:15:AM,SINALOA,AHOME,1.7,HOMBRE,24
9:00:AM,PUEBLA,ACATZINGO,1.7,HOMBRE,24
1:00:AM,MICHOACAN,MARCOSCASTELLANOS,1.7,HOMBRE,24
12:00:PM,JALISCO,TLAJOMULCODEZUÑIGA,1.7,HOMBRE,24
12:00:PM,JALISCO,TEPATITLANDEMORELOS,1.7,HOMBRE,24
2:00:AM,JALISCO,GUADALAJARA,1.7,HOMBRE,24
7:54:51AM,SONORA,CAJEME,1.7,MUJER,24
10:30:AM,ESTADODEMEXICO,NAUCALPANDEJUAREZ,1.7,HOMBRE,24
12:00:PM,CHIHUAHUA,JUAREZ,1.7,HOMBRE,24
12:30:PM,PUEBLA,CHIGNAHUAPAN,1.7,HOMBRE,24
2:30:AM,JALISCO,GUADALAJARA,1.7,HOMBRE,24
12:00:PM,GUANAJUATO,LEON,1.7,HOMBRE,24
4:00:AM,MICHOACAN,ZITACUARO,1.7,HOMBRE,24
11:00:AM,COLIMA,TECOMAN,1.7,HOMBRE,24
11:00:AM,COLIMA,TECOMAN,1.7,HOMBRE,24
10:00:AM,JALISCO,ELSALTO,1.7,HOMBRE,24
10:30:AM,MICHOACAN,ZAMORA,1.7,HOMBRE,24
6:00:AM,JALISCO,TLAJOMULCODEZUÑIGA,1.7,HOMBRE,24
9:00:AM,SINALOA,CULIACAN,1.7,HOMBRE,24
7:00:AM,COLIMA,TECOMAN,1.7,HOMBRE,25
1:00:AM,COLIMA,TECOMAN,1.7,HOMBRE,25
12:00:PM,COLIMA,TECOMAN,1.7,HOMBRE,25
12:00:PM,CHIHUAHUA,BALLEZA,1.7,HOMBRE,25
12:00:PM,CHIHUAHUA,CUAUHTEMOC,1.7,HOMBRE,25
12:00:PM,DURANGO,DURANGO,1.7,HOMBRE,25
2:00:AM,DURANGO,DURANGO,1.7,HOMBRE,25
11:00:AM,BAJACALIFORNIA,MEXICALI,1.7,HOMBRE,25
3:00:AM,PUEBLA,PUEBLA,1.7,HOMBRE,25
12:00:PM,GUERRERO,TLAPEHUALA,1.7,HOMBRE,25
1:00:AM,MICHOACAN,ZAMORA,1.7,HOMBRE,25
8:00:AM,MICHOACAN,LAZAROCARDENAS,1.7,HOMBRE,25
12:00:PM,TAMAULIPAS,REYNOSA,1.7,HOMBRE,25
1:00:AM,CHIHUAHUA,JUAREZ,1.7,HOMBRE,25
12:00:PM,JALISCO,GUADALAJARA,1.7,HOMBRE,25
8:00:AM,JALISCO,TLAQUEPAQUE,1.7,MUJER,25
12:00:PM,TAMAULIPAS,MATAMOROS,1.7,HOMBRE,25
12:00:PM,TAMAULIPAS,MATAMOROS,1.7,HOMBRE,25
12:00:PM,TAMAULIPAS,NUEVOLAREDO,1.7,HOMBRE,25
12:00:PM,TAMAULIPAS,NUEVOLAREDO,1.7,HOMBRE,25
12:00:PM,TAMAULIPAS,NUEVOLAREDO,1.7,HOMBRE,25
12:00:PM,TAMAULIPAS,NUEVOLAREDO,1.7,HOMBRE,25
12:00:PM,TAMAULIPAS,MIER,1.7,HOMBRE,25
7:00:16AM,ESTADODEMEXICO,CHALCO,1.7,HOMBRE,25
7:30:38AM,ESTADODEMEXICO,VALLEDECHALCOSOLIDARIDAD,1.7,HOMBRE,25
8:00:54AM,ESTADODEMEXICO,LERMA,1.7,HOMBRE,25
9:00:33AM,ESTADODEMEXICO,TLALNEPANTLADEBAZ,1.7,MUJER,25
8:00:AM,JALISCO,GUADALAJARA,1.7,HOMBRE,25
7:30:AM,CHIHUAHUA,JUAREZ,1.7,MUJER,25
9:00:AM,CHIHUAHUA,CUAUHTEMOC,1.7,HOMBRE,25
10:40:AM,COAHUILADEZARAGOZA,SALTILLO,1.7,HOMBRE,25
2:00:AM,COAHUILADEZARAGOZA,FRONTERA,1.7,HOMBRE,25
12:00:PM,COAHUILADEZARAGOZA,SALTILLO,1.7,HOMBRE,25
12:00:PM,COAHUILADEZARAGOZA,SANPEDRO,1.7,HOMBRE,25
8:30:AM,COAHUILADEZARAGOZA,MONCLOVA,1.7,HOMBRE,25
2:00:AM,COAHUILADEZARAGOZA,TORREON,1.7,HOMBRE,25
1:00:AM,GUERRERO,ACAPULCODEJUAREZ,1.7,HOMBRE,25
12:00:PM,OAXACA,SANANTONIODELACAL,1.7,HOMBRE,25
12:00:PM,JALISCO,ZAPOPAN,1.7,HOMBRE,25
9:30:AM,JALISCO,GUADALAJARA,1.7,HOMBRE,25
4:00:AM,JALISCO,LAHUERTA,1.7,HOMBRE,25
3:00:AM,JALISCO,UNIONDETULA,1.7,HOMBRE,25
12:00:PM,TAMAULIPAS,REYNOSA,1.7,HOMBRE,25
6:00:AM,CHIHUAHUA,CHIHUAHUA,1.7,HOMBRE,25
8:00:AM,JALISCO,PUERTOVALLARTA,1.7,HOMBRE,25
9:00:AM,JALISCO,ZAPOPAN,1.7,HOMBRE,25
9:00:AM,CHIHUAHUA,MATAMOROS,1.7,HOMBRE,25
2:00:AM,CHIHUAHUA,HIDALGODELPARRAL,1.7,HOMBRE,25
10:30:AM,SINALOA,MAZATLAN,1.7,HOMBRE,25
4:00:AM,SINALOA,AHOME,1.7,HOMBRE,25
9:00:AM,JALISCO,PUERTOVALLARTA,1.7,HOMBRE,25
10:00:AM,SINALOA,AHOME,1.7,HOMBRE,25
3:00:AM,JALISCO,TUXCACUESCO,1.7,HOMBRE,25
1:30:AM,VERACRUZ,XALAPA,1.7,MUJER,25
12:00:PM,CHIHUAHUA,JUAREZ,1.7,HOMBRE,25
9:00:AM,CHIHUAHUA,JUAREZ,1.7,MUJER,25
12:00:PM,VERACRUZ,SANANDRESTUXTLA,1.7,MUJER,25
10:00:AM,SINALOA,AHOME,1.7,HOMBRE,25
8:15:AM,TAMAULIPAS,REYNOSA,1.7,HOMBRE,25
12:00:PM,SONORA,IMURIS,1.7,HOMBRE,25
12:00:PM,TAMAULIPAS,MIER,1.7,HOMBRE,25
8:00:AM,CHIHUAHUA,JUAREZ,1.7,HOMBRE,25
10:00:AM,JALISCO,TONALA,1.7,HOMBRE,25
3:00:AM,SINALOA,MAZATLAN,1.7,HOMBRE,25
9:00:AM,JALISCO,GUADALAJARA,1.7,HOMBRE,25
12:00:PM,TAMAULIPAS,ALTAMIRA,1.7,HOMBRE,25
3:50:AM,SINALOA,GUASAVE,1.7,HOMBRE,25
9:00:AM,GUANAJUATO,LEON,1.7,HOMBRE,25
11:30:AM,JALISCO,TALPADEALLENDE,1.7,HOMBRE,25
11:00:AM,GUERRERO,ACAPULCODEJUAREZ,1.7,HOMBRE,25
12:00:PM,ESTADODEMEXICO,ECATEPECDEMORELOS,1.7,MUJER,25
12:00:PM,ZACATECAS,FRESNILLO,1.7,HOMBRE,25
3:00:AM,TAMAULIPAS,REYNOSA,1.7,HOMBRE,25
8:00:AM,SONORA,GUAYMAS,1.7,HOMBRE,25
8:00:AM,SONORA,GUAYMAS,1.7,HOMBRE,25
9:00:AM,SINALOA,NAVOLATO,1.7,HOMBRE,25
4:00:AM,CHIHUAHUA,CHIHUAHUA,1.7,HOMBRE,25
3:30:AM,ESTADODEMEXICO,METEPEC,1.7,HOMBRE,25
12:00:PM,TAMAULIPAS,REYNOSA,1.7,HOMBRE,25
9:30:AM,JALISCO,PUERTOVALLARTA,1.7,HOMBRE,25
1:00:AM,SINALOA,CULIACAN,1.7,HOMBRE,25
11:00:AM,SONORA,MAGDALENA,1.7,HOMBRE,25
3:00:AM,SONORA,AGUAPRIETA,1.7,HOMBRE,25
9:00:AM,JALISCO,TEPATITLANDEMORELOS,1.7,HOMBRE,25
5:00:AM,GUERRERO,ACAPULCODEJUAREZ,1.7,HOMBRE,25
8:30:AM,SONORA,GUAYMAS,1.7,MUJER,25
9:00:AM,ESTADODEMEXICO,COATEPECHARINAS,1.7,HOMBRE,25
12:00:PM,JALISCO,TUXCACUESCO,1.7,HOMBRE,25
10:25:AM,SINALOA,AHOME,1.7,HOMBRE,25
12:00:PM,SINALOA,GUASAVE,1.7,HOMBRE,25
1:00:AM,SINALOA,AHOME,1.7,HOMBRE,25
10:30:AM,GUERRERO,CHILPANCINGODELOSBRAVO,1.7,HOMBRE,25
2:00:AM,JALISCO,PUERTOVALLARTA,1.7,HOMBRE,25
3:00:AM,VERACRUZ,OMEALCA,1.7,HOMBRE,25
12:00:PM,MORELOS,CUAUTLA,1.7,HOMBRE,25
1:00:AM,COAHUILADEZARAGOZA,TORREON,1.7,HOMBRE,25
3:00:AM,COAHUILADEZARAGOZA,NAVA,1.7,MUJER,25
2:00:AM,COAHUILADEZARAGOZA,PIEDRASNEGRAS,1.7,HOMBRE,25
11:30:AM,COAHUILADEZARAGOZA,RAMOSARIZPE,1.7,HOMBRE,25
9:00:AM,BAJACALIFORNIA,TIJUANA,1.7,HOMBRE,25
7:00:AM,PUEBLA,ZACATLAN,1.7,HOMBRE,25
12:00:PM,JALISCO,TLAQUEPAQUE,1.7,HOMBRE,25
8:00:AM,GUERRERO,TELOLOAPAN,1.7,HOMBRE,25
1:30:AM,GUERRERO,CHILAPADEALVAREZ,1.7,HOMBRE,25
2:00:AM,GUERRERO,ZITLALA,1.7,HOMBRE,25
12:00:PM,JALISCO,CHAPALA,1.7,HOMBRE,25
11:00:AM,GUANAJUATO,LEON,1.7,HOMBRE,25
2:00:AM,JALISCO,GUADALAJARA,1.7,HOMBRE,25
7:01:AM,GUANAJUATO,VILLAGRAN,1.7,HOMBRE,25
11:00:AM,CHIHUAHUA,CHIHUAHUA,1.7,HOMBRE,25
10:00:AM,PUEBLA,PUEBLA,1.7,HOMBRE,25
11:15:AM,GUERRERO,ACAPULCODEJUAREZ,1.7,HOMBRE,25
12:00:PM,TAMAULIPAS,VICTORIA,1.7,HOMBRE,25
5:00:AM,SINALOA,CULIACAN,1.7,HOMBRE,25
12:00:PM,SINALOA,ROSARIO,1.7,HOMBRE,25
5:00:AM,SINALOA,CULIACAN,1.7,HOMBRE,25
9:30:AM,JALISCO,ARANDAS,1.7,HOMBRE,25
7:30:AM,JALISCO,TEPATITLANDEMORELOS,1.7,HOMBRE,25
7:00:AM,BAJACALIFORNIA,TIJUANA,1.7,HOMBRE,25
10:00:AM,CHIHUAHUA,JUAREZ,1.7,HOMBRE,25
11:00:AM,BAJACALIFORNIA,TIJUANA,1.7,HOMBRE,25
11:30:AM,JALISCO,GUADALAJARA,1.7,MUJER,25
12:00:PM,BAJACALIFORNIA,TIJUANA,1.7,HOMBRE,25
8:30:AM,JALISCO,TLAQUEPAQUE,1.7,HOMBRE,25
5:30:AM,JALISCO,SANJUANDELOSLAGOS,1.7,HOMBRE,25
10:00:AM,MICHOACAN,COALCOMANDEVAZQUEZPALLARES,1.7,HOMBRE,25
11:00:AM,PUEBLA,TECAMACHALCO,1.7,MUJER,25
7:00:AM,NUEVOLEON,GUADALUPE,1.7,HOMBRE,25
10:00:AM,SINALOA,ELFUERTE,1.7,HOMBRE,25
1:00:AM,SONORA,BENITOJUAREZ,1.7,HOMBRE,25
12:00:PM,JALISCO,TALA,1.7,HOMBRE,25
4:00:AM,QUERETARO,CORREGIDORA,1.7,HOMBRE,25
12:00:PM,ZACATECAS,CALERA,1.7,HOMBRE,25
6:30:AM,SINALOA,CULIACAN,1.7,HOMBRE,25
2:00:AM,ESTADODEMEXICO,TLALMANALCO,1.7,HOMBRE,25
5:00:AM,COLIMA,COQUIMATLAN,1.7,HOMBRE,25
9:30:AM,CHIHUAHUA,JUAREZ,1.7,HOMBRE,25
7:30:AM,NUEVOLEON,VALLECILLO,1.7,HOMBRE,25
12:00:PM,ZACATECAS,ZACATECAS,1.7,HOMBRE,25
9:30:AM,NUEVOLEON,GUADALUPE,1.7,HOMBRE,25
11:00:AM,SONORA,HERMOSILLO,1.7,MUJER,25
8:14:AM,SONORA,ALAMOS,1.7,HOMBRE,26
12:00:PM,GUERRERO,ARCELIA,1.7,HOMBRE,26
12:00:PM,VERACRUZ,XALAPA,1.7,HOMBRE,26
12:00:PM,TAMAULIPAS,MATAMOROS,1.7,HOMBRE,26
10:00:AM,SINALOA,CULIACAN,1.7,HOMBRE,26
12:00:PM,CHIHUAHUA,JUAREZ,1.7,HOMBRE,26
9:30:AM,JALISCO,GUADALAJARA,1.7,MUJER,26
12:00:PM,TAMAULIPAS,MIER,1.7,HOMBRE,26
12:00:PM,TAMAULIPAS,REYNOSA,1.7,HOMBRE,26
12:00:PM,TAMAULIPAS,REYNOSA,1.7,HOMBRE,26
12:00:PM,TAMAULIPAS,REYNOSA,1.7,HOMBRE,26
12:00:PM,TAMAULIPAS,ALTAMIRA,1.7,HOMBRE,26
1:00:AM,SONORA,PUERTOPEÑASCO,1.7,HOMBRE,26
12:00:26PM,ESTADODEMEXICO,TOLUCA,1.7,MUJER,26
8:00:AM,JALISCO,AYOTLAN,1.7,HOMBRE,26
6:00:AM,DURANGO,DURANGO,1.7,HOMBRE,26
5:00:AM,PUEBLA,HUAUCHINANGO,1.7,HOMBRE,26
12:00:PM,TAMAULIPAS,CIUDADMADERO,1.7,MUJER,26
4:00:AM,CHIHUAHUA,CUAUHTEMOC,1.7,HOMBRE,26
1:50:AM,CHIHUAHUA,CUAUHTEMOC,1.7,HOMBRE,26
2:30:AM,JALISCO,SANMARTINHIDALGO,1.7,HOMBRE,26
1:30:AM,COAHUILADEZARAGOZA,TORREON,1.7,HOMBRE,26
3:00:AM,COAHUILADEZARAGOZA,PIEDRASNEGRAS,1.7,HOMBRE,26
12:00:PM,SINALOA,CULIACAN,1.7,HOMBRE,26
1:00:AM,GUERRERO,COYUCADECATALAN,1.7,HOMBRE,26
12:00:PM,CIUDADDEMEXICO,CUAUHTEMOC,1.7,MUJER,26
12:00:PM,CIUDADDEMEXICO,CUAUHTEMOC,1.7,HOMBRE,26
7:00:AM,JALISCO,GUADALAJARA,1.7,HOMBRE,26
7:00:AM,JALISCO,LAHUERTA,1.7,HOMBRE,26
12:00:PM,JALISCO,LABARCA,1.7,MUJER,26
12:00:PM,TAMAULIPAS,ELMANTE,1.7,HOMBRE,26
12:00:PM,TAMAULIPAS,NUEVOLAREDO,1.7,HOMBRE,26
4:00:AM,JALISCO,TONALA,1.7,HOMBRE,26
11:00:AM,JALISCO,AUTLANDENAVARRO,1.7,HOMBRE,26
11:00:AM,JALISCO,TEQUILA,1.7,HOMBRE,26
7:00:AM,JALISCO,TLAJOMULCODEZUÑIGA,1.7,HOMBRE,26
10:00:AM,JALISCO,TUXCACUESCO,1.7,HOMBRE,26
2:15:06AM,ESTADODEMEXICO,IXTAPALUCA,1.7,HOMBRE,26
12:00:PM,TAMAULIPAS,REYNOSA,1.7,HOMBRE,26
11:00:AM,ZACATECAS,GUADALUPE,1.7,HOMBRE,26
12:00:PM,PUEBLA,SANMARTINTEXMELUCAN,1.7,HOMBRE,26
7:00:AM,TAMAULIPAS,LLERA,1.7,HOMBRE,26
8:00:AM,JALISCO,TONALA,1.7,HOMBRE,26
12:00:PM,VERACRUZ,BOCADELRIO,1.7,HOMBRE,26
2:00:AM,CHIHUAHUA,CUAUHTEMOC,1.7,HOMBRE,26
12:00:PM,SINALOA,GUASAVE,1.7,HOMBRE,26
9:30:AM,SINALOA,AHOME,1.7,HOMBRE,26
10:37:AM,BAJACALIFORNIA,TIJUANA,1.7,HOMBRE,26
5:00:AM,TAMAULIPAS,CIUDADMADERO,1.7,HOMBRE,26
3:00:AM,GUERRERO,ACAPULCODEJUAREZ,1.7,HOMBRE,26
9:00:AM,JALISCO,ZAPOPAN,1.7,HOMBRE,26
6:00:AM,JALISCO,TLAQUEPAQUE,1.7,HOMBRE,26
8:00:AM,SONORA,BENITOJUAREZ,1.7,HOMBRE,26
10:00:AM,GUERRERO,ACAPULCODEJUAREZ,1.7,HOMBRE,26
7:30:AM,GUERRERO,ACAPULCODEJUAREZ,1.7,HOMBRE,26
1:30:AM,ESTADODEMEXICO,TECAMAC,1.7,HOMBRE,26
8:00:AM,GUERRERO,CHILPANCINGODELOSBRAVO,1.7,HOMBRE,26
12:00:PM,TAMAULIPAS,VICTORIA,1.7,HOMBRE,26
8:00:AM,SONORA,GUAYMAS,1.7,HOMBRE,26
9:00:AM,BAJACALIFORNIASUR,LAPAZ,1.7,MUJER,26
9:00:AM,JALISCO,ZAPOPAN,1.7,HOMBRE,26
2:00:AM,ESTADODEMEXICO,TULTITLAN,1.7,HOMBRE,26
6:00:AM,JALISCO,TALA,1.7,HOMBRE,26
10:00:AM,GUERRERO,ACAPULCODEJUAREZ,1.7,HOMBRE,26
6:00:AM,CHIHUAHUA,JUAREZ,1.7,HOMBRE,26
1:00:AM,ESTADODEMEXICO,HUEHUETOCA,1.7,HOMBRE,26
6:00:AM,CHIHUAHUA,HIDALGODELPARRAL,1.7,HOMBRE,26
4:00:AM,PUEBLA,TEPEACA,1.7,HOMBRE,26
8:30:AM,GUERRERO,ACAPULCODEJUAREZ,1.7,HOMBRE,26
10:30:AM,JALISCO,TONALA,1.7,HOMBRE,26
1:00:AM,ESTADODEMEXICO,NEZAHUALCOYOTL,1.7,HOMBRE,26
8:30:AM,ESTADODEMEXICO,COACALCODEBERRIOZABAL,1.7,HOMBRE,26
5:30:AM,GUERRERO,PUNGARABATO,1.7,HOMBRE,26
12:00:PM,MORELOS,CUERNAVACA,1.7,HOMBRE,26
12:00:PM,COLIMA,MANZANILLO,1.7,HOMBRE,26
1:00:AM,COAHUILADEZARAGOZA,PIEDRASNEGRAS,1.7,HOMBRE,26
11:00:AM,COAHUILADEZARAGOZA,CASTAÑOS,1.7,HOMBRE,26
8:30:AM,GUANAJUATO,CORTAZAR,1.7,HOMBRE,26
7:00:AM,ESTADODEMEXICO,TOLUCA,1.7,HOMBRE,26
11:00:AM,SONORA,NOGALES,1.7,MUJER,26
5:00:AM,SONORA,ETCHOJOA,1.7,HOMBRE,26
9:00:AM,GUERRERO,CHILPANCINGODELOSBRAVO,1.7,HOMBRE,26
5:00:AM,JALISCO,TOMATLAN,1.7,HOMBRE,26
8:40:AM,DURANGO,GOMEZPALACIO,1.7,HOMBRE,26
10:00:AM,GUERRERO,CHILPANCINGODELOSBRAVO,1.7,HOMBRE,26
6:37:AM,JALISCO,PUERTOVALLARTA,1.7,HOMBRE,26
6:30:AM,JALISCO,ZAPOPAN,1.7,HOMBRE,26
9:00:AM,PUEBLA,SANMARTINTEXMELUCAN,1.7,HOMBRE,26
8:00:AM,JALISCO,ZAPOPAN,1.7,HOMBRE,26
5:30:AM,GUERRERO,CHILAPADEALVAREZ,1.7,HOMBRE,26
6:30:AM,PUEBLA,PUEBLA,1.7,HOMBRE,26
7:30:AM,GUANAJUATO,CELAYA,1.7,HOMBRE,26
12:00:PM,SINALOA,MAZATLAN,1.7,HOMBRE,26
7:07:AM,PUEBLA,SANMARTINTEXMELUCAN,1.7,HOMBRE,26
10:01:AM,GUANAJUATO,APASEOELALTO,1.7,HOMBRE,26
12:00:PM,BAJACALIFORNIASUR,LAPAZ,1.7,HOMBRE,26
12:00:PM,TAMAULIPAS,NUEVOLAREDO,1.7,HOMBRE,26
12:00:PM,ZACATECAS,ZACATECAS,1.7,HOMBRE,26
6:00:AM,SINALOA,AHOME,1.7,HOMBRE,26
6:00:AM,SINALOA,GUASAVE,1.7,HOMBRE,26
7:00:AM,CHIHUAHUA,CUAUHTEMOC,1.7,HOMBRE,26
11:45:AM,SINALOA,ELFUERTE,1.7,HOMBRE,26
3:00:AM,SINALOA,CULIACAN,1.7,HOMBRE,26
2:00:AM,SINALOA,AHOME,1.7,HOMBRE,26
8:00:AM,JALISCO,TLAJOMULCODEZUÑIGA,1.7,HOMBRE,26
7:10:AM,GUERRERO,CHILAPADEALVAREZ,1.7,HOMBRE,26
6:00:AM,ESTADODEMEXICO,TOLUCA,1.7,HOMBRE,26
4:00:AM,JALISCO,ZAPOPAN,1.7,HOMBRE,26
12:00:PM,JALISCO,TLAJOMULCODEZUÑIGA,1.7,HOMBRE,26
8:30:AM,COLIMA,MANZANILLO,1.7,MUJER,26
6:00:AM,GUANAJUATO,APASEOELALTO,1.7,HOMBRE,26
7:00:AM,CHIHUAHUA,JUAREZ,1.7,HOMBRE,26
9:00:AM,JALISCO,TLAQUEPAQUE,1.7,HOMBRE,26
6:00:AM,ESTADODEMEXICO,VALLEDECHALCOSOLIDARIDAD,1.7,HOMBRE,26
3:59:AM,MICHOACAN,PURUANDIRO,1.7,HOMBRE,26
11:00:AM,COLIMA,TECOMAN,1.7,MUJER,26
11:55:AM,SINALOA,AHOME,1.7,HOMBRE,26
12:00:PM,AGUASCALIENTES,AGUASCALIENTES,1.7,HOMBRE,26
2:00:AM,NUEVOLEON,MONTERREY,1.7,HOMBRE,26
12:00:PM,JALISCO,ZAPOPAN,1.7,HOMBRE,26
6:30:AM,PUEBLA,SANMARTINTEXMELUCAN,1.7,HOMBRE,26
12:00:PM,CHIHUAHUA,CHIHUAHUA,1.7,HOMBRE,27
12:00:PM,DURANGO,DURANGO,1.7,HOMBRE,27
10:00:AM,MICHOACAN,ZAMORA,1.7,HOMBRE,27
2:00:AM,VERACRUZ,RAFAELLUCIO,1.7,HOMBRE,27
12:00:PM,VERACRUZ,XALAPA,1.7,HOMBRE,27
11:00:AM,VERACRUZ,AMATLANDELOSREYES,1.7,HOMBRE,27
12:00:PM,CIUDADDEMEXICO,GUSTAVOA.MADERO,1.7,MUJER,27
12:00:PM,TAMAULIPAS,MATAMOROS,1.7,HOMBRE,27
8:00:AM,PUEBLA,PUEBLA,1.7,HOMBRE,27
4:00:AM,SONORA,AGUAPRIETA,1.7,HOMBRE,27
10:00:AM,CHIHUAHUA,CHIHUAHUA,1.7,HOMBRE,27
12:00:PM,CHIHUAHUA,CUAUHTEMOC,1.7,HOMBRE,27
1:00:AM,SINALOA,CULIACAN,1.7,HOMBRE,27
11:00:AM,GUERRERO,CHILPANCINGODELOSBRAVO,1.7,HOMBRE,27
8:00:AM,JALISCO,PUERTOVALLARTA,1.7,HOMBRE,27
5:00:AM,JALISCO,PUERTOVALLARTA,1.7,HOMBRE,27
10:30:AM,JALISCO,PUERTOVALLARTA,1.7,MUJER,27
8:45:AM,JALISCO,CUAUTITLANDEGARCIABARRAGAN,1.7,HOMBRE,27
12:00:PM,TAMAULIPAS,MATAMOROS,1.7,HOMBRE,27
12:00:PM,TAMAULIPAS,MATAMOROS,1.7,HOMBRE,27
12:00:PM,TAMAULIPAS,NUEVOLAREDO,1.7,HOMBRE,27
12:00:PM,TAMAULIPAS,NUEVOLAREDO,1.7,HOMBRE,27
12:00:PM,TAMAULIPAS,NUEVOLAREDO,1.7,HOMBRE,27
